year,sex,dimd,age,deaths,pop_size,mx
2004,men,10 least deprived,46,53,38428,0.00137920266472364
2005,men,1 most deprived,46,163,30543,0.00533673836885702
2005,men,2,46,110,31603,0.00348068221371389
2005,men,3,46,105,32058,0.0032753134942916
2005,men,4,46,88,33117,0.00265724552344717
2005,men,5,46,85,34199,0.00248545279101728
2005,men,6,46,69,34502,0.0019998840646919
2005,men,7,46,56,36108,0.00155090284701451
2005,men,8,46,72,36733,0.00196009038194539
2005,men,9,46,59,37822,0.00155993866003913
2005,men,10 least deprived,46,49,39152,0.00125153248876175
2006,men,1 most deprived,46,168,31717,0.0052968439638049
2006,men,2,46,120,31769,0.00377726714721899
2006,men,3,46,90,33098,0.00271919753459424
2006,men,4,46,103,33377,0.00308595739581149
2006,men,5,46,99,35003,0.0028283290003714
2006,men,6,46,80,35210,0.00227208179494462
2006,men,7,46,65,36702,0.00177102065282546
2006,men,8,46,46,37193,0.0012367918694378
2006,men,9,46,44,38149,0.00115337230333692
2006,men,10 least deprived,46,48,39840,0.00120481927710843
2007,men,1 most deprived,46,157,32069,0.00489569366054445
2007,men,2,46,119,32694,0.00363981158622377
2007,men,3,46,98,34064,0.00287693752935651
2007,men,4,46,110,34847,0.00315665624013545
2007,men,5,46,85,35993,0.00236157030533715
2007,men,6,46,67,36522,0.00183451070587591
2007,men,7,46,73,37933,0.00192444573326655
2007,men,8,46,58,38789,0.00149526927737245
2007,men,9,46,48,39614,0.00121169283586611
2007,men,10 least deprived,46,40,41058,0.000974231574845341
2008,men,1 most deprived,46,192,33828,0.00567577155019511
2008,men,2,46,126,33878,0.00371922781746266
2008,men,3,46,107,35201,0.00303968637254623
2008,men,4,46,98,35783,0.00273873068216751
2008,men,5,46,87,36925,0.00235612728503724
2008,men,6,46,73,37460,0.00194874532835024
2008,men,7,46,58,38888,0.0014914626620037
2008,men,8,46,56,39238,0.00142718793006779
2008,men,9,46,68,40311,0.00168688447322071
2008,men,10 least deprived,46,46,41987,0.00109557720246743
2009,men,1 most deprived,46,147,34219,0.00429585902568748
2009,men,2,46,132,35045,0.0037665858182337
2009,men,3,46,116,35994,0.00322275934878035
2009,men,4,46,108,36963,0.0029218407596786
2009,men,5,46,95,37734,0.00251762336354481
2009,men,6,46,85,38540,0.00220550077841204
2009,men,7,46,79,39437,0.00200319496919137
2009,men,8,46,68,40227,0.00169040694061203
2009,men,9,46,59,41294,0.00142877899937037
2009,men,10 least deprived,46,50,42293,0.00118222873761615
2010,men,1 most deprived,46,174,34870,0.00498996271866934
2010,men,2,46,116,35945,0.0032271525942412
2010,men,3,46,107,37415,0.00285981558198583
2010,men,4,46,109,37661,0.00289424072648098
2010,men,5,46,89,38470,0.00231349103197297
2010,men,6,46,80,39410,0.00202994163917787
2010,men,7,46,60,40278,0.00148964695367198
2010,men,8,46,62,40707,0.00152307956862456
2010,men,9,46,43,41839,0.00102774922918808
2010,men,10 least deprived,46,43,42935,0.00100151391638523
2011,men,1 most deprived,46,188,35165,0.0053462249395706
2011,men,2,46,133,35934,0.00370123003283798
2011,men,3,46,121,37394,0.00323581323206932
2011,men,4,46,81,38160,0.00212264150943396
2011,men,5,46,86,38921,0.00220960406978238
2011,men,6,46,65,39877,0.00163001228778494
2011,men,7,46,64,40896,0.00156494522691706
2011,men,8,46,53,40969,0.00129366106080207
2011,men,9,46,64,41782,0.00153176008807621
2011,men,10 least deprived,46,45,42999,0.0010465359659527
2012,men,1 most deprived,46,145,35464,0.00408865328220167
2012,men,2,46,127,36469,0.00348240971784255
2012,men,3,46,115,37555,0.00306217547596858
2012,men,4,46,90,37846,0.00237805844739206
2012,men,5,46,82,38736,0.00211689384551838
2012,men,6,46,74,39329,0.00188156322306695
2012,men,7,46,62,40131,0.00154494032045052
2012,men,8,46,54,40410,0.00133630289532294
2012,men,9,46,56,41572,0.00134706052150486
2012,men,10 least deprived,46,43,41608,0.00103345510478754
2013,men,1 most deprived,46,149,35564,0.00418962996288382
2013,men,2,46,123,36950,0.00332882273342355
2013,men,3,46,107,37865,0.00282582860161099
2013,men,4,46,96,38171,0.00251499829713657
2013,men,5,46,83,38814,0.00213840366877931
2013,men,6,46,79,39925,0.00197871008140263
2013,men,7,46,67,40200,0.00166666666666667
2013,men,8,46,66,40659,0.00162325684350328
2013,men,9,46,39,41018,0.000950802086888683
2013,men,10 least deprived,46,45,41124,0.00109425153195214
2014,men,1 most deprived,46,180,35339,0.00509352273691955
2014,men,2,46,134,37264,0.00359596393301846
2014,men,3,46,110,37804,0.00290974500052905
2014,men,4,46,96,38000,0.00252631578947368
2014,men,5,46,89,37620,0.00236576289207868
2014,men,6,46,65,38708,0.00167923943370879
2014,men,7,46,51,38700,0.00131782945736434
2014,men,8,46,60,39777,0.00150840938230636
2014,men,9,46,69,39908,0.00172897664628646
2014,men,10 least deprived,46,31,40087,0.000773318033277621
2015,men,1 most deprived,46,167,35394,0.0047183138385037
2015,men,2,46,142,37313,0.00380564414547209
2015,men,3,46,100,37843,0.0026424966308168
2015,men,4,46,80,37891,0.00211131931065425
2015,men,5,46,72,38136,0.00188797986154814
2015,men,6,46,80,38760,0.00206398348813209
2015,men,7,46,62,39014,0.00158917311734249
2015,men,8,46,51,39309,0.00129741280622758
2015,men,9,46,48,40222,0.00119337675898762
2015,men,10 least deprived,46,44,39952,0.00110132158590308
2016,men,1 most deprived,46,167,35428,0.00471378570622107
2016,men,2,46,134,37215,0.00360069864302029
2016,men,3,46,113,37495,0.00301373516468863
2016,men,4,46,101,37462,0.0026960653462175
2016,men,5,46,71,37351,0.00190088618778614
2016,men,6,46,84,38041,0.00220814384479903
2016,men,7,46,46,37558,0.00122477235209543
2016,men,8,46,56,38314,0.00146160672339093
2016,men,9,46,45,38573,0.00116661913773883
2016,men,10 least deprived,46,40,38880,0.00102880658436214
2017,men,1 most deprived,46,166,35859,0.00462924231015924
2017,men,2,46,132,37639,0.00350700071734106
2017,men,3,46,99,38562,0.00256729422747783
2017,men,4,46,94,38428,0.00244613302800042
2017,men,5,46,96,38011,0.00252558469916603
2017,men,6,46,55,39022,0.00140946132950643
2017,men,7,46,55,38924,0.00141300996814305
2017,men,8,46,65,39262,0.00165554480158932
2017,men,9,46,42,39639,0.00105956255203209
2017,men,10 least deprived,46,32,39760,0.000804828973843058
2018,men,1 most deprived,46,182,34568,0.00526498495718584
2018,men,2,46,113,35747,0.00316110442834364
2018,men,3,46,122,37211,0.00327860041385612
2018,men,4,46,94,37383,0.00251451194393173
2018,men,5,46,79,37640,0.00209883103081828
2018,men,6,46,67,38253,0.0017514966146446
2018,men,7,46,85,37934,0.00224073390625824
2018,men,8,46,66,38437,0.00171709550693342
2018,men,9,46,52,38708,0.00134339154696704
2018,men,10 least deprived,46,47,39687,0.00118426688840174
2001,women,1 most deprived,46,80,26723,0.00299367585974629
2001,women,2,46,62,27934,0.00221951743395146
2001,women,3,46,63,28231,0.00223158938755269
2001,women,4,46,72,29971,0.00240232224483668
2001,women,5,46,62,30991,0.00200058081378465
2001,women,6,46,43,31892,0.00134830051423555
2001,women,7,46,45,33223,0.00135448333985492
2001,women,8,46,42,33818,0.00124194216097936
2001,women,9,46,51,35362,0.00144222611843222
2001,women,10 least deprived,46,48,36446,0.00131701695659332
2002,women,1 most deprived,46,104,27870,0.00373161105130965
2002,women,2,46,81,28664,0.00282584426458275
2002,women,3,46,66,29513,0.00223630264629146
2002,women,4,46,71,30709,0.00231202579048487
2002,women,5,46,49,31461,0.00155748386891707
2002,women,6,46,47,32588,0.00144224868049589
2002,women,7,46,40,33872,0.00118091639111951
2002,women,8,46,51,34242,0.00148939898370422
2002,women,9,46,48,35465,0.00135344706048217
2002,women,10 least deprived,46,41,36833,0.00111313224554068
2003,women,1 most deprived,46,81,29352,0.00275960752248569
2003,women,2,46,80,29762,0.00268799139842753
2003,women,3,46,61,30246,0.00201679560933677
2003,women,4,46,76,31546,0.00240918024472199
2003,women,5,46,58,32528,0.00178307919331038
2003,women,6,46,49,33450,0.00146487294469357
2003,women,7,46,49,34933,0.00140268514012538
2003,women,8,46,52,35042,0.00148393356543576
2003,women,9,46,36,36524,0.000985653269083342
2003,women,10 least deprived,46,38,38092,0.00099758479470755
2004,women,1 most deprived,46,89,30047,0.00296202615901754
2004,women,2,46,62,30768,0.00201508060322413
2004,women,3,46,55,31160,0.00176508344030809
2004,women,4,46,67,32720,0.00204767726161369
2004,women,5,46,66,33284,0.00198293474342026
2004,women,6,46,59,34455,0.00171237846466405
2004,women,7,46,57,36305,0.00157003167607768
2004,women,8,46,45,36186,0.00124357486320677
2004,women,9,46,48,37896,0.00126662444585181
2004,women,10 least deprived,46,53,39391,0.00134548500926608
2005,women,1 most deprived,46,85,30177,0.00281671471650595
2005,women,2,46,63,31344,0.00200995405819296
2005,women,3,46,59,32154,0.00183491945014617
2005,women,4,46,53,33675,0.00157386785449146
2005,women,5,46,58,34395,0.00168629161215293
2005,women,6,46,35,34904,0.00100275040110016
2005,women,7,46,53,36545,0.00145026679436311
2005,women,8,46,45,36842,0.00122143206123446
2005,women,9,46,50,38110,0.00131199160325374
2005,women,10 least deprived,46,30,39485,0.000759782195770546
2006,women,1 most deprived,46,90,31634,0.00284504014667763
2006,women,2,46,61,32057,0.00190286052968151
2006,women,3,46,48,33116,0.00144945041671699
2006,women,4,46,54,33794,0.00159791678996272
2006,women,5,46,51,35302,0.00144467735539063
2006,women,6,46,48,35303,0.00135965781944877
2006,women,7,46,47,36733,0.00127950344376991
2006,women,8,46,58,37591,0.00154292250804714
2006,women,9,46,36,38638,0.000931725244577877
2006,women,10 least deprived,46,47,40419,0.00116281946609268
2007,women,1 most deprived,46,82,32685,0.0025087960838305
2007,women,2,46,68,33078,0.00205574702218998
2007,women,3,46,65,34112,0.00190548780487805
2007,women,4,46,77,35003,0.00219981144473331
2007,women,5,46,57,36276,0.00157128680119087
2007,women,6,46,42,36976,0.00113587191691908
2007,women,7,46,53,38398,0.00138028022292828
2007,women,8,46,40,38987,0.00102598301998102
2007,women,9,46,40,40319,0.000992088097423051
2007,women,10 least deprived,46,39,42752,0.000912238023952096
2008,women,1 most deprived,46,90,34159,0.00263473755086507
2008,women,2,46,83,34412,0.00241194932000465
2008,women,3,46,86,35563,0.00241824368022945
2008,women,4,46,72,36222,0.00198774225608746
2008,women,5,46,51,37386,0.00136414700690098
2008,women,6,46,66,38361,0.00172049738015172
2008,women,7,46,46,39820,0.00115519839276745
2008,women,8,46,43,40446,0.00106314592295901
2008,women,9,46,54,41373,0.00130519904285404
2008,women,10 least deprived,46,43,43456,0.000989506627393225
2009,women,1 most deprived,46,83,34624,0.00239718114602588
2009,women,2,46,84,35409,0.0023722782343472
2009,women,3,46,73,36290,0.00201157343620832
2009,women,4,46,73,37384,0.00195270704044511
2009,women,5,46,57,37905,0.00150375939849624
2009,women,6,46,52,39186,0.00132700454243863
2009,women,7,46,45,40773,0.00110367154734751
2009,women,8,46,37,41940,0.000882212684787792
2009,women,9,46,45,42785,0.00105177048030852
2009,women,10 least deprived,46,45,44149,0.00101927563478221
2010,women,1 most deprived,46,87,34675,0.00250901225666907
2010,women,2,46,71,36234,0.00195948556604294
2010,women,3,46,73,37378,0.00195302049333833
2010,women,4,46,66,37648,0.00175308117297068
2010,women,5,46,41,38976,0.00105192939244663
2010,women,6,46,58,40040,0.00144855144855145
2010,women,7,46,41,41420,0.000989859971028489
2010,women,8,46,49,42418,0.00115516997501061
2010,women,9,46,45,43381,0.00103732048592702
2010,women,10 least deprived,46,39,45369,0.000859617800700919
2011,women,1 most deprived,46,99,35678,0.00277481921632379
2011,women,2,46,90,36706,0.00245191521822045
2011,women,3,46,67,38034,0.00176158174265131
2011,women,4,46,75,38443,0.00195094035325027
2011,women,5,46,55,39044,0.00140866714475976
2011,women,6,46,56,40408,0.00138586418530984
2011,women,7,46,47,41804,0.00112429432590183
2011,women,8,46,42,42286,0.000993236532185593
2011,women,9,46,52,43648,0.00119134897360704
2011,women,10 least deprived,46,34,45158,0.000752911997874131
2012,women,1 most deprived,46,93,35284,0.0026357555832672
2012,women,2,46,63,37279,0.00168995949462164
2012,women,3,46,77,38020,0.00202524986849027
2012,women,4,46,55,37938,0.00144973377616111
2012,women,5,46,63,38958,0.0016171261358386
2012,women,6,46,52,40350,0.00128872366790582
2012,women,7,46,45,41250,0.00109090909090909
2012,women,8,46,42,42557,0.000986911671405409
2012,women,9,46,35,43150,0.000811123986095017
2012,women,10 least deprived,46,33,44371,0.000743729012192648
2013,women,1 most deprived,46,89,35291,0.00252188943356663
2013,women,2,46,63,37429,0.00168318683373854
2013,women,3,46,68,37732,0.00180218382274992
2013,women,4,46,54,38071,0.00141840245856426
2013,women,5,46,43,39077,0.00110039153466233
2013,women,6,46,56,40608,0.00137903861308117
2013,women,7,46,45,41200,0.00109223300970874
2013,women,8,46,31,41673,0.000743886929186764
2013,women,9,46,37,42231,0.000876133645899931
2013,women,10 least deprived,46,38,43480,0.000873965041398344
2014,women,1 most deprived,46,98,35141,0.00278876525995276
2014,women,2,46,71,37568,0.0018899063032368
2014,women,3,46,71,37802,0.00187820750224856
2014,women,4,46,50,37917,0.00131866972598043
2014,women,5,46,53,38889,0.00136285324899072
2014,women,6,46,47,40108,0.00117183604268475
2014,women,7,46,45,40215,0.00111898545318911
2014,women,8,46,50,40808,0.00122524995099
2014,women,9,46,40,41668,0.000959969280983008
2014,women,10 least deprived,46,29,42529,0.000681887653130805
2015,women,1 most deprived,46,105,36211,0.002899671370578
2015,women,2,46,88,37818,0.00232693426410704
2015,women,3,46,56,38072,0.00147089724732087
2015,women,4,46,66,38397,0.00171888428783499
2015,women,5,46,65,38828,0.00167404965488823
2015,women,6,46,47,39745,0.00118253868411121
2015,women,7,46,41,40235,0.00101901329688083
2015,women,8,46,55,40825,0.00134721371708512
2015,women,9,46,44,41552,0.00105891413169041
2015,women,10 least deprived,46,30,41920,0.000715648854961832
2016,women,1 most deprived,46,109,35654,0.00305716048690189
2016,women,2,46,81,37579,0.00215545916602358
2016,women,3,46,67,37454,0.00178886100283014
2016,women,4,46,47,37496,0.00125346703648389
2016,women,5,46,58,37603,0.00154243012525596
2016,women,6,46,48,38955,0.00123219098960339
2016,women,7,46,51,39406,0.00129421915444349
2016,women,8,46,39,39355,0.000990979545165798
2016,women,9,46,41,40079,0.00102297961525986
2016,women,10 least deprived,46,34,40900,0.000831295843520782
2017,women,1 most deprived,46,90,36454,0.00246886487079607
2017,women,2,46,91,38363,0.0023720772619451
2017,women,3,46,66,37775,0.00174718729318332
2017,women,4,46,50,38486,0.00129917372551058
2017,women,5,46,57,38655,0.00147458284827319
2017,women,6,46,57,40027,0.00142403877382767
2017,women,7,46,41,40056,0.00102356700619133
2017,women,8,46,43,40794,0.0010540765798892
2017,women,9,46,36,41486,0.000867762618714747
2017,women,10 least deprived,46,31,42506,0.00072930880346304
2018,women,1 most deprived,46,99,34602,0.00286110629443385
2018,women,2,46,51,36513,0.00139676279681209
2018,women,3,46,74,37150,0.00199192462987887
2018,women,4,46,75,36839,0.00203588588181004
2018,women,5,46,61,37793,0.00161405551292567
2018,women,6,46,46,38489,0.00119514666528099
2018,women,7,46,45,38643,0.00116450586134617
2018,women,8,46,50,39217,0.00127495728893082
2018,women,9,46,43,39915,0.00107728923963422
2018,women,10 least deprived,46,31,41373,0.000749280932008798
2019,men,1 most deprived,46,142,33278,0.0042670833583749
2019,men,2,46,124,34667,0.00357688868376266
2019,men,3,46,102,35993,0.00283388436640458
2019,men,4,46,87,35807,0.00242969251822269
2019,men,5,46,78,36457,0.00213950681624928
2019,men,6,46,89,36324,0.00245017068604779
2019,men,7,46,51,35946,0.0014187948589551
2019,men,8,46,66,36760,0.00179542981501632
2019,men,9,46,47,36982,0.00127088854037099
2019,men,10 least deprived,46,44,37925,0.00116018457481872
2019,women,1 most deprived,46,107,33518,0.00319231457724208
2019,women,2,46,82,35274,0.00232465838861484
2019,women,3,46,61,35941,0.00169722600929301
2019,women,4,46,59,35639,0.0016554897724403
2019,women,5,46,41,35762,0.00114646831832672
2019,women,6,46,41,36764,0.00111522141225112
2019,women,7,46,45,37021,0.00121552632289781
2019,women,8,46,39,37828,0.00103098234112298
2019,women,9,46,49,37911,0.00129250085727098
2019,women,10 least deprived,46,36,39803,0.00090445443810768
2001,men,1 most deprived,47,175,26453,0.00661550674781688
2001,men,2,47,130,27601,0.00470997427629434
2001,men,3,47,115,28140,0.00408670931058991
2001,men,4,47,100,29581,0.00338054832493831
2001,men,5,47,89,30749,0.00289440307001854
2001,men,6,47,77,31717,0.00242772015007725
2001,men,7,47,74,32768,0.00225830078125
2001,men,8,47,78,33434,0.00233295447747802
2001,men,9,47,52,34817,0.00149352327885803
2001,men,10 least deprived,47,48,36224,0.00132508833922262
2002,men,1 most deprived,47,171,26361,0.00648685558210994
2002,men,2,47,132,27220,0.00484937545922116
2002,men,3,47,118,27949,0.00422197574152921
2002,men,4,47,99,29567,0.00334832752731085
2002,men,5,47,100,29688,0.0033683643222851
2002,men,6,47,79,31291,0.00252468760985587
2002,men,7,47,74,32697,0.0022632045753433
2002,men,8,47,55,32725,0.00168067226890756
2002,men,9,47,60,34031,0.00176309835150304
2002,men,10 least deprived,47,69,35592,0.00193863789615644
2003,men,1 most deprived,47,173,27483,0.0062948004220791
2003,men,2,47,136,28110,0.0048381358946994
2003,men,3,47,108,28596,0.00377675199328577
2003,men,4,47,87,30308,0.00287052923320575
2003,men,5,47,91,31041,0.00293160658483941
2003,men,6,47,90,31999,0.00281258789337167
2003,men,7,47,82,32894,0.00249285583997082
2003,men,8,47,60,33485,0.0017918470957145
2003,men,9,47,65,35033,0.00185539348614164
2003,men,10 least deprived,47,53,36517,0.00145137880986938
2004,men,1 most deprived,47,167,28722,0.00581435833159251
2004,men,2,47,134,29341,0.00456698817354555
2004,men,3,47,96,29810,0.00322039584032204
2004,men,4,47,94,30971,0.00303509734913306
2004,men,5,47,78,32384,0.00240859683794466
2004,men,6,47,66,32799,0.00201225647123388
2004,men,7,47,74,34524,0.00214343645000579
2004,men,8,47,64,34835,0.00183723266829338
2004,men,9,47,71,35773,0.00198473709222039
2004,men,10 least deprived,47,60,37261,0.00161026274120394
2005,men,1 most deprived,47,162,29760,0.00544354838709677
2005,men,2,47,137,30593,0.00447814859608407
2005,men,3,47,107,31204,0.00342904755800538
2005,men,4,47,114,32631,0.00349361037050657
2005,men,5,47,82,33647,0.00243706719766993
2005,men,6,47,85,34435,0.00246841875998258
2005,men,7,47,58,35686,0.00162528722748417
2005,men,8,47,86,36399,0.00236270227204044
2005,men,9,47,44,37599,0.00117024388946515
2005,men,10 least deprived,47,54,38122,0.00141650490530402
2006,men,1 most deprived,47,180,30340,0.00593276203032301
2006,men,2,47,129,30820,0.00418559377027904
2006,men,3,47,122,32390,0.0037665946279716
2006,men,4,47,77,32539,0.00236639109991088
2006,men,5,47,106,34431,0.00307862101013621
2006,men,6,47,67,34802,0.00192517671398196
2006,men,7,47,72,36372,0.00197954470471792
2006,men,8,47,63,36590,0.00172178190762503
2006,men,9,47,62,37929,0.00163463313032244
2006,men,10 least deprived,47,54,39395,0.00137073232643737
2007,men,1 most deprived,47,173,31286,0.00552962986639392
2007,men,2,47,108,31396,0.00343992865333163
2007,men,3,47,110,32878,0.00334570229332685
2007,men,4,47,99,33199,0.00298201753064851
2007,men,5,47,93,34825,0.00267049533381192
2007,men,6,47,56,35086,0.00159607820783218
2007,men,7,47,67,36691,0.00182606088686599
2007,men,8,47,66,37011,0.00178325362729999
2007,men,9,47,60,38035,0.00157749441304062
2007,men,10 least deprived,47,54,39588,0.00136404971203395
2008,men,1 most deprived,47,181,31691,0.00571140071313622
2008,men,2,47,146,32428,0.00450228197853707
2008,men,3,47,108,34068,0.00317013032758013
2008,men,4,47,109,34906,0.003122672319945
2008,men,5,47,82,36085,0.00227241235970625
2008,men,6,47,71,36488,0.00194584520938391
2008,men,7,47,83,38039,0.00218197113488788
2008,men,8,47,82,38732,0.0021171124651451
2008,men,9,47,61,39540,0.00154274152756702
2008,men,10 least deprived,47,78,40972,0.00190373913892414
2009,men,1 most deprived,47,151,33563,0.00449900187706701
2009,men,2,47,137,33943,0.00403617829891288
2009,men,3,47,114,35340,0.0032258064516129
2009,men,4,47,95,35652,0.00266464714462022
2009,men,5,47,92,36870,0.00249525359370762
2009,men,6,47,78,37795,0.00206376504828681
2009,men,7,47,65,38857,0.00167280026764804
2009,men,8,47,79,39469,0.00200157085307456
2009,men,9,47,58,40439,0.00143425900739385
2009,men,10 least deprived,47,60,41845,0.00143386306607719
2010,men,1 most deprived,47,155,34095,0.00454612113213081
2010,men,2,47,131,34897,0.00375390434707855
2010,men,3,47,110,36013,0.00305445255879821
2010,men,4,47,101,37036,0.00272707635813803
2010,men,5,47,89,37706,0.00236036705033682
2010,men,6,47,68,38551,0.00176389717517055
2010,men,7,47,85,39618,0.00214548942399919
2010,men,8,47,51,40326,0.00126469275405446
2010,men,9,47,70,41366,0.00169221099453658
2010,men,10 least deprived,47,64,42251,0.00151475704717048
2011,men,1 most deprived,47,146,34774,0.00419853913843676
2011,men,2,47,119,35752,0.00332848511971358
2011,men,3,47,110,37192,0.00295762529576253
2011,men,4,47,121,37619,0.00321645976767059
2011,men,5,47,83,38502,0.00215573216975742
2011,men,6,47,61,39430,0.00154704539690591
2011,men,7,47,63,40206,0.00156693030890912
2011,men,8,47,68,40752,0.00166862976050255
2011,men,9,47,56,41922,0.0013358141310052
2011,men,10 least deprived,47,41,42784,0.000958302169035153
2012,men,1 most deprived,47,196,35040,0.00559360730593607
2012,men,2,47,126,35879,0.00351180356197218
2012,men,3,47,110,37321,0.00294740226682029
2012,men,4,47,105,37985,0.00276424904567593
2012,men,5,47,85,38882,0.00218610153798673
2012,men,6,47,82,39727,0.00206408739648098
2012,men,7,47,66,40729,0.00162046698912323
2012,men,8,47,67,40710,0.0016457872758536
2012,men,9,47,59,41973,0.0014056655468992
2012,men,10 least deprived,47,57,42882,0.00132922904715265
2013,men,1 most deprived,47,146,34725,0.00420446364290857
2013,men,2,47,139,36529,0.00380519587177311
2013,men,3,47,121,36943,0.00327531602739355
2013,men,4,47,93,38477,0.00241702835460145
2013,men,5,47,71,38410,0.00184847695912523
2013,men,6,47,77,40081,0.00192110975275068
2013,men,7,47,72,40400,0.00178217821782178
2013,men,8,47,87,40694,0.00213790730820268
2013,men,9,47,64,40801,0.00156858900517144
2013,men,10 least deprived,47,42,41493,0.00101221892849396
2014,men,1 most deprived,47,176,35315,0.0049837179668696
2014,men,2,47,143,36905,0.00387481371087929
2014,men,3,47,135,37729,0.00357814943412229
2014,men,4,47,101,38275,0.00263879817112998
2014,men,5,47,74,38779,0.00190824931019366
2014,men,6,47,85,40079,0.00212081139748996
2014,men,7,47,55,40232,0.00136707098826805
2014,men,8,47,64,40736,0.00157109190887667
2014,men,9,47,57,41012,0.00138983712084268
2014,men,10 least deprived,47,51,41095,0.00124102688891593
2015,men,1 most deprived,47,194,35341,0.00548937494694548
2015,men,2,47,155,37262,0.00415973377703827
2015,men,3,47,139,37674,0.00368954716780804
2015,men,4,47,120,38070,0.00315208825847124
2015,men,5,47,82,37655,0.00217766564865224
2015,men,6,47,71,38786,0.00183055741762492
2015,men,7,47,70,38798,0.00180421671220166
2015,men,8,47,66,39845,0.00165641862216087
2015,men,9,47,51,39995,0.00127515939492437
2015,men,10 least deprived,47,42,40120,0.0010468594217348
2016,men,1 most deprived,47,204,35337,0.005772985822226
2016,men,2,47,119,37222,0.00319703401214336
2016,men,3,47,106,37825,0.00280237937871778
2016,men,4,47,98,37893,0.00258622964663658
2016,men,5,47,101,37949,0.00266146670531503
2016,men,6,47,102,38739,0.00263300549833501
2016,men,7,47,80,39123,0.00204483296270736
2016,men,8,47,69,39488,0.00174736628849271
2016,men,9,47,64,40333,0.00158678997347086
2016,men,10 least deprived,47,50,40107,0.00124666517066846
2017,men,1 most deprived,47,187,35271,0.00530180601627399
2017,men,2,47,142,36939,0.00384417553263488
2017,men,3,47,113,37291,0.00303022176932772
2017,men,4,47,114,37450,0.00304405874499332
2017,men,5,47,95,37398,0.00254024279373229
2017,men,6,47,78,38009,0.00205214554447631
2017,men,7,47,78,37689,0.00206956937037332
2017,men,8,47,57,38410,0.00148398854464983
2017,men,9,47,56,38601,0.00145073961814461
2017,men,10 least deprived,47,56,38888,0.00144003291503806
2018,men,1 most deprived,47,206,35047,0.00587782121151597
2018,men,2,47,138,37048,0.00372489743036061
2018,men,3,47,110,38413,0.00286361388071747
2018,men,4,47,96,38436,0.00249765844520762
2018,men,5,47,94,38383,0.00244900085975562
2018,men,6,47,71,39006,0.00182023278469979
2018,men,7,47,86,39048,0.00220241753738988
2018,men,8,47,56,39336,0.00142363229611552
2018,men,9,47,65,39341,0.00165222032993569
2018,men,10 least deprived,47,52,40578,0.00128148257676574
2001,women,1 most deprived,47,93,26392,0.00352379508942104
2001,women,2,47,85,27527,0.00308787735677698
2001,women,3,47,79,28448,0.00277699662542182
2001,women,4,47,63,29989,0.00210077028243689
2001,women,5,47,49,31270,0.00156699712184202
2001,women,6,47,51,32090,0.00158928014957931
2001,women,7,47,44,34078,0.0012911555842479
2001,women,8,47,61,34236,0.00178175020446314
2001,women,9,47,30,35612,0.000842412669886555
2001,women,10 least deprived,47,43,36828,0.0011675898772673
2002,women,1 most deprived,47,90,26367,0.00341335760609853
2002,women,2,47,86,27552,0.00312137049941928
2002,women,3,47,64,28109,0.0022768508306948
2002,women,4,47,51,29895,0.0017059708981435
2002,women,5,47,56,31091,0.00180116432408092
2002,women,6,47,46,32219,0.00142772897979453
2002,women,7,47,75,33209,0.00225842392122617
2002,women,8,47,60,33866,0.00177168841906337
2002,women,9,47,40,34839,0.00114813858032665
2002,women,10 least deprived,47,52,36242,0.0014347994040064
2003,women,1 most deprived,47,83,27532,0.00301467383408398
2003,women,2,47,83,28477,0.00291463286160761
2003,women,3,47,76,29496,0.00257662055871983
2003,women,4,47,76,30835,0.00246473163612778
2003,women,5,47,56,31565,0.00177411690163155
2003,women,6,47,68,32636,0.00208358867508273
2003,women,7,47,49,33898,0.00144551300961709
2003,women,8,47,54,34184,0.00157968640299555
2003,women,9,47,61,35509,0.00171787434171618
2003,women,10 least deprived,47,44,36584,0.00120271156789853
2004,women,1 most deprived,47,92,29043,0.00316771683366043
2004,women,2,47,78,29471,0.00264666960741068
2004,women,3,47,72,30128,0.00238980350504514
2004,women,4,47,60,31310,0.0019163206643245
2004,women,5,47,68,32538,0.00208986415882968
2004,women,6,47,63,33663,0.00187149095446039
2004,women,7,47,56,34942,0.00160265582966058
2004,women,8,47,51,35116,0.00145232942248548
2004,women,9,47,43,36474,0.00117892197181554
2004,women,10 least deprived,47,50,37749,0.00132453839836817
2005,women,1 most deprived,47,87,29922,0.00290755965510327
2005,women,2,47,79,30532,0.00258744923359099
2005,women,3,47,69,31029,0.00222372619162719
2005,women,4,47,70,32680,0.00214198286413709
2005,women,5,47,68,33402,0.00203580623914736
2005,women,6,47,44,34455,0.00127702800754607
2005,women,7,47,47,36361,0.0012925937130442
2005,women,8,47,50,36188,0.00138167348292252
2005,women,9,47,57,37727,0.00151085429533226
2005,women,10 least deprived,47,50,39247,0.00127398272479425
2006,women,1 most deprived,47,110,30273,0.0036336008984904
2006,women,2,47,86,30787,0.00279338681911196
2006,women,3,47,56,31979,0.00175114919165703
2006,women,4,47,46,33176,0.00138654448999277
2006,women,5,47,47,34736,0.00135306310456011
2006,women,6,47,61,34968,0.00174445207046442
2006,women,7,47,58,36291,0.00159819238929762
2006,women,8,47,63,36790,0.00171242185376461
2006,women,9,47,49,38129,0.00128511107031393
2006,women,10 least deprived,47,41,39704,0.00103264154745114
2007,women,1 most deprived,47,108,31212,0.00346020761245675
